index,input,reference_output,model_output,score_type,item_score,normalized_prediction,endpoint_latency_ms
359,Rungu rwa cio nĩ nyau itarĩ nene mũno iria cirĩaga nyamũ ingĩ itarĩ nene mũno kuma o kũrĩ thungura nginya thwara na thwariga.,Under them are more medium sized cats that eat medium sized prey ranging from rabbits to antelopes and deer.,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.4856834143706104,,13383.96
360,"Mũthia, nĩ gũkoragwo na nyau nini nyingĩ (nginyagia iria cigagwo miciĩ-inĩ) iria irĩaga tunyamũ tũnini tũingĩ ta tũtambi, nyamũ nini iria ithũgũnaga, njagathi na nyoni.","Finally, there are many small cats (including loose pet cats) that eat the far more numerous small prey like insects, rodents, lizards, and birds.","., Mũthia: Nĩ ũndũ wa gũkorwo na nyau nini nyingĩ?",sentence ChrF,6.274733890846497,,845.26
361,"Hitho ya ũhotani wacio nĩ kũiganĩra na kũerekera ũndũ-inĩ ũmwe, wĩra ũmwe wa mwanya ũrĩa o nyau ĩkoragwo naguo na ũrĩa ũmĩhotithagia kwaga gũcidana na iria ingĩ.","The secret to their success is the concept of the niche, a special job each cat holds that keeps it from competing with others.","., Kikuyu sentence: Nĩ ũndũ wa kũerekera mũndũ-inĩ ũmwe wa mwanya ũrĩa o nyau ĩkoragwo naguo na ũrĩa ũmĩhotithagia kwaga gũcidana na iria ingĩ.",sentence ChrF,11.393561749891136,,2284.39
362,"Mĩrũthi nĩyo mĩthemba ya nyau ĩrĩa iingĩranaga mũno harĩ nyau ciothe, ciikaraga ikundi-inĩ nene iria ciĩtagwo prides.","Lions are the most social cats, living in large groups called prides.","., Kikuyu sentence: Nĩ ũndũ wa kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhurũka na kũhu",sentence ChrF,2.2962112514351323,,13334.38
363,"Ikundi cia mĩrũthi ithondekagwo nĩ gatagatĩ ka mũrũthi ũmwe na ĩtatũ ya njamba ĩrĩa ĩtainio, ĩtwaranĩte na ĩngĩ mĩingĩ ta mĩrongo ĩtatũ ya nga na twana.","Prides are made up of one to three related adult males, along with as many as thirty females and cubs.",.. Kikuyu sentence: Nĩ ũndũ wa kũgiria na kũgiria na ũgi wa kũgiria.,sentence ChrF,7.748786656718821,,1366.98
364,"Ya nga nĩ ĩkoragwo ĩtainio hakuhĩ mũno, ĩkoragwo I nyũmba nene ya arĩ a nyina na arĩ.","The females are usually closely related to each other, being a large family of sisters and daughters.","., Kikuyu sentence: Nĩ ũndũ wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũ",sentence ChrF,4.948189164380231,,13407.27
365,"Gĩkundi kĩa mĩrũthi gĩikaraga ota gĩkundi kĩa mĩthige kana ngui, nyamũ ingĩ iria kĩ magegania ihanaine na mĩrũthi (no ti nyau icio ingĩ nene) kĩ mĩtugo, na oho nĩ ĩkoragwo ciĩ njũru mũno harĩ nyamu iria irĩaga.","Lion prides act much like packs of wolves or dogs, animals surprisingly similar to lions (but not other big cats) in behavior, and also very deadly to their prey.","., Kikuyu sentence: Nĩ ũndũ wa gũthambia na gũthambia, na nĩ ũndũ wa gũthambia na gũthambia.",sentence ChrF,8.573384112119067,,1642.86
366,"ĩrĩa ĩkoragwo ĩkũrĩte wega mĩena yothe ta mũteng'eri, nyũtũ no ĩhambe (ona akoro ti wega), ĩtubĩre, ĩtengere kũraihu, na ĩgucie na hinya mũingĩ maita matano makĩria ya mũndũ wĩ na hinya.","A well rounded athlete, the tiger can climb (though not well), swim, leap great distances and pull with five times the force of a strong human.","., Kikuyu sentence: ĩhambe ĩhambe, nyũtũ no ĩhambe (ona akoro ti wega), ĩtubĩre, ĩtengere kũraihu, na ĩgucie na hinya mũingĩ maita matano.",sentence ChrF,14.749396053050043,,2929.83
367,"Nyũtũ ĩkoragwo gĩkundi-inĩ kĩmwe (Genius Panthera) na mĩrũthi, ngarĩ na njagua.","The tiger is in the same group (Genus Panthera) as lions, leopards, and jaguars. These four cats are the only ones who can roar.",.. <br><br>,sentence ChrF,0.7751937984496126,,597.92
368,"mũgambo wa nyũtũ titaguo kũrarama biu kwa mũrũthi, no nĩ ta ĩrurumaga, ĩkaugĩrĩria ciugo.","The tiger's roar is not like the full-voiced roar of a lion, but more like a sentence of snarly, shouted words.","., Kikuyu sentence: . Nĩ ũndũ wa kũrema na kũrema.",sentence ChrF,11.90885546926272,,1163.52
369,"Ocelots nĩ ciendete kũrĩa tũnyamũ tũnini. Nĩ inyitaga nũgũ, nyoka, nyamũ iria ithagumagia, na nyoni ingĩhota. Hakuhĩ nyamũ ciothe iria ocelot ĩtegaga nĩ ikorago ciĩ nini na kũraihu gũkĩra ũguo.","Ocelots like to eat small animals. They will catch monkeys, snakes, rodents and birds if they can. Almost all of the animals that the ocelot hunts are far smaller than it is.",.. <br><br>,sentence ChrF,0.715922107674685,,595.61
370,"Scientists nĩ meciragia atĩ ocelots ĩrũmagĩrĩra na ĩgacaria nyamũ cia kũrĩa na njĩra ya mũrukĩ, kũnungĩra kũndũ kũrĩa ikoretwo irĩ.","Scientists think that ocelots follow and find animals to eat (prey) by smell, sniffing for where they've been on the ground.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,0.8680555555555556,,13659.15
371,"No cione wega na nduma na mũonere wa ũtukũ, na ithiĩ o wega. Ocelots itegaga nyamũ cia kũrĩa na njĩra ya gũtukana na marĩa mamĩrigicĩirie, na kũgũthũkĩra na kũnyita nyamũ icio cia kũrĩa.","They can see very well in the dark with night vision, and move very stealthily, too. Ocelots hunt their prey by blending in with their surroundings then pouncing on their prey.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.388888888888889,,13714.48
372,"Rĩrĩa gĩkundi kĩnini kĩa indo ciĩ muoyo (namba nini) igayũkanagio kuma kũrĩ mũingĩ ũrĩa ikoragwo ciumĩte kũrĩ (kwa mũhiano ciumĩte kũu irĩma-inĩ kana rũĩ, kana ingĩthiĩ gĩcigĩrĩra-inĩ kĩerũ no icoke na thutha na ihenya) kaingĩ na kaingĩ nĩ ciĩkoraga kũndũ gũtiganĩte gũkĩra kũrĩa irarĩ mbere ĩyo.","When a small group of living things (a small population) gets separated from the main population that they came from (like if they move over a mountain range or a river, or if they move to a new island so that they can't easily move back) they will often find themselves in a different environment than they were in before.",.. Kikuyu sentence: Nĩ ũndũ wa kũgiria na gũkĩra kĩa mũhiano.,sentence ChrF,4.301550585094822,,1184.74
373,"Icigĩrĩra icio njerũ nĩ ikoragwo na indo nyingĩ itiganĩte na acindanĩri aingĩ matiganĩte, kwa ũguo mũingĩ mwerũ nĩ ũbataraga maũthĩ matiganĩte kana mũmbĩre ni getha ikorwo ciĩ acindani me na hinya gũkĩra ũrĩa cia batarĩte hau kabere.","This new environment has different resources and different competitors, so the new population will need different features or adaptations to be a strong competitor than what they had needed before.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.3469827586206895,,13698.83
374,"Nyingĩ cia hau kĩambĩrĩria iticenjetie ona hanini, no irabatarania gũcenjia na kũmenyera ta hau kabere.","The original population hasn't changed at all, they still need the same adaptations as before.","., Kikuyu sentence: Nyingĩ cia hau kĩambĩrĩria iticenjetie ona hanini, no irabatarania gũcenjia na kũmenyera ta hau kabere.",sentence ChrF,14.927560162972691,,2145.72
375,"Harĩ kahinda karaihu, o ũrĩa mũingĩ mwerũ ũrambĩrĩria gũcenjia kũiganĩra kũndũ kwerũ, nĩ ciambagĩrĩria kũhana ta nyamũ icio ingĩ hanini hanini.","Over time, as the new population begins to adapt to their new environment, they start to look less and less like the other population.","., Kikuyu sentence: Nĩ ũndũ wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na ũmenyo wa gũcenjia gũkorwo na",sentence ChrF,6.297551331630292,,13671.54
376,"Mũthia, thutha wa makiri kana million ya mĩaka, mũingĩ ũcio werĩ ũkahana na ũtahanaine ũũ atĩ ndũngĩtwo nyamũ mũthemba ũmwe.","Eventually, after thousands or even millions of years, the two populations will look so different that they can't be called the same species.",.<br><br><br>,sentence ChrF,0.8520790729379687,,704.23
377,"Twĩtaga mũtaratara ũcio speciation, ũrĩa nĩ ta kuuga atĩ gũthondeka kwa mũthemba mwerũ wa nyamũ. ũthondeki ũyũ wa mũthemba mwerũ nĩ maumĩrĩra matangiehutĩrwo na rũhonge rũa bata rũa ũgarũrũki.","We call this process speciation, which just means the formation of new species. Speciation is an unavoidable consequence and a very important part of evolution.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.7282563462338744,,13709.95
378,"Mĩmera ĩthondekaga rĩera rĩa oxygen rĩrĩa andũ mahuhagia, na ĩkahuhia thĩinĩ rĩera rĩa carbon-dioxide rĩrĩa andũ mahuhagia nja.","Plants make oxygen which humans breathe, and they take in carbon-dioxide which humans exhale (that is, breathe out).","., Kikuyu sentence: . Nĩ ũndũ wa kũhuhia na ũthondekaga wa oxygen rĩa oxygen.",sentence ChrF,13.863327900181954,,1556.62
379,Mĩmera ĩthondekaga irio ciayo kuma kũrĩ riũa na njĩra ya photosynthesis. Na no ĩheanaga kĩruru.,Plants make their food from the sun by photosynthesis. They also provide shade.,.. <br><br>,sentence ChrF,1.4988009592326137,,597.18
380,"Tũthondekaga nyũmba ciitũ tũgĩtũmĩra mĩmea na tũgathondeka nguo kuma o kũrĩ mĩmera. Irio nyingĩ iria tũrĩaga ikoragwo ciĩ mĩmera. Gũtarĩ na mĩmera, nyamũ itingĩtũra muoyo.","We make our houses from plants and make clothes from plants. Most foods that we eat are plants. Without plants, animals could not survive.",.. Translation: . Translate the sentence.,sentence ChrF,7.929285415844468,,864.43
381,"Nayo nyamũ ĩyo yetagwo Mosasaurus nĩyo yarĩ nene mũno hĩndĩ ĩyo, na gũtirĩ kĩndũ yetigagĩra tiga mosasaurs.","Mosasaurus was the apex predator of its time, so it feared nothing, except other mosasaurs.","., Kikuyu sentence: Nĩ ũndũ wa kũgucia na kũgucia.",sentence ChrF,6.200836364356874,,1023.16
382,"Nacio thĩa ciayo ndaihu ciohanĩtio na makĩria ma magego mogĩ mĩrongo mũgwanja, na mangĩ mwena wa igũrũ wa kanua, ũguo nĩ ta kuuga gũtirĩ kĩndũ kĩngĩorire kana kĩhetũkĩre harĩ yo.","Its long jaws were studded with more than 70 razor-sharp teeth, along with an extra set in the roof of its mouth, meaning that there was no escape for anything that crossed its path.","., Kikuyu sentence: Nĩ ũndũ wa gũteithia andũ a mũciĩ wa mũirĩtu.",sentence ChrF,6.4232267769166285,,1070.51
383,"Gũtiũĩkaine na ma, no nĩ yarĩ na karĩmĩ kahanaga ũma. Nĩyarĩaga nyamũ cia maĩ-inĩ ta thamaki, na nĩyerĩkanaga yarĩ ndĩa nyama.","We don't know for sure, but it may have had a forked tongue. Its diet included turtles, large fish, other mosasaurs, and it may even have been a cannibal.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.3157894736842104,,13680.09
384,"Nayo nĩyatharĩkagĩra nyamũ o yoothe yaingĩraga maaĩ-ini, onginyagia nyamũ ĩigana irimũ to behemothu ndũngĩmĩiganania nayo.",It also attacked anything that entered the water; even a giant dinosaur such as T. rex would be no match for it.,.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.0752688172043012,,13685.72
385,"Ona gũtuĩka irio nyingĩ ciao nĩ tũciũĩ, Aroma nĩ makoragwo na irio cia kũgegania, nginyagia ngũrũe cia gĩthaka, tauthi, ndinoho na mũthemba wa nyamũ ĩrĩa ithagumagia ta dormouse.","While most of their food would be familiar to us, Romans did have their share of strange or unusual feast items, including wild boar, peacock, snails, and a type of rodent called a dormouse","., Kikuyu sentence: Nĩ ũndũ ũcio nĩ wa ma, Aroma nĩ makorwo na irio ciagegania, nginyagia ngũrũe cia gĩthaka, tauthi, ndinoho na mũthemba wa nyamũ ĩrĩa ithagumagia ta dormouse.",sentence ChrF,18.66036244509506,,3099.98
386,"ũtiganu ũngĩ nĩ atĩ ona akorwo andũ athĩni na atumia marĩaga irio ciao maikarĩte thĩ itĩ-inĩ, andũ arĩa atongu mendete gũkorwo na ndĩa me hamwe kũrĩa maikaraga thĩ mĩena-inĩ yao makĩria irio ciao.","Another difference was that while the poor people and the woman ate their food while sitting in chairs, the rich men liked to have banquets together where they would lounge on their sides while they ate their meals.","., Kikuyu sentence: ũtiganu ũngĩ nĩ atongu na atumia marĩaga irio ciao maikarĩte thĩ itĩ-inĩ, and akorwo andũ athĩni na atumia marĩaga irio iria ciarĩ nacio.",sentence ChrF,12.968662282873483,,2656.75
387,Irio cia Aroma a tene itingĩakorirwo na irio iria ciaumanĩte na Europe kana America kana Asia harĩ centuries cia thutha ũcio.,Ancient Roman meals couldn't have included foods that came to Europe from America or from Asia in later centuries.,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.0400416016640663,,13439.95
388,"Kwa mũhiano, matiakoragwo na mbembe, kana nyanya, kana waru, kana cocoa, na gũtirĩ mũ Roma wa gatene wacamĩte bata mucinga.","For instance, they didn't have corn, nor tomatoes, nor potatoes, nor cocoa, and no ancient Roman ever tasted a turkey.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.0209290454313424,,13266.77
389,Ababuloni nĩ makagĩra o ngai yao mũthigiti mũnene ũrĩa wonekanaga ta mũciĩ wa ngai ĩyo.,The Babylonians built each of their gods a primary temple that was considered the home of the god.,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.0040160642570282,,13287.49
